"rental_id","rental_date","payment_id","amount","country_id","country","customer_id","full_name","film_id"
5585,"2005-07-10 04:15:43",29678,"6.99",103,"United States",63,"Ashley Richardson",771
5691,"2005-07-10 09:29:49",27392,"4.99",23,"China",466,"Leo Ebert",772
6301,"2005-07-11 17:54:09",25236,"5.99",103,"United States",275,"Carole Barnett",772
6104,"2005-07-11 07:01:35",26557,"2.99",23,"China",389,"Alan Kahn",773
7894,"2005-07-28 10:53:58",25878,"2.99",103,"United States",330,"Scott Shelley",773
14873,"2005-08-22 03:31:06",19976,"5.99",15,"Brazil",314,"George Linton",773
13439,"2005-08-19 23:42:16",22198,"3.99",15,"Brazil",551,"Clayton Barbee",773
10368,"2005-08-01 06:13:38",22568,"3.99",103,"United States",593,"Rene Mcalister",773
14266,"2005-08-21 06:20:51",19546,"4.99",103,"United States",269,"Cassandra Walters",775
14329,"2005-08-21 08:22:56",22741,"7.99",103,"United States",6,"Jennifer Davis",775
1692,"2005-06-16 12:30:19",18161,"4.99",23,"China",514,"Franklin Troutman",775
1458,"2005-06-15 20:24:05",19184,"6.99",15,"Brazil",178,"Marion Snyder",775
2361,"2005-06-18 13:19:05",18279,"5.99",23,"China",546,"Kelly Knott",775
5246,"2005-07-09 13:25:18",25245,"4.99",103,"United States",276,"Brandy Graves",776
15325,"2005-08-22 20:27:38",23397,"4.99",15,"Brazil",74,"Denise Kelly",776
11685,"2005-08-17 06:39:16",23166,"4.99",103,"United States",51,"Alice Stewart",776
1662,"2005-06-16 10:13:35",17645,"5.99",23,"China",378,"Eugene Culpepper",776
14800,"2005-08-22 00:46:18",22041,"4.99",23,"China",533,"Jessie Milam",777
9866,"2005-07-31 13:13:50",26411,"6.99",15,"Brazil",374,"Jeremy Hurtado",777
3806,"2005-07-06 15:09:41",30736,"7.99",23,"China",154,"Michele Grant",777
9347,"2005-07-30 18:16:03",27553,"5.99",103,"United States",479,"Zachary Hite",777
15404,"2005-08-22 23:19:44",24655,"7.99",23,"China",211,"Stacey Montgomery",777
9321,"2005-07-30 17:19:44",30257,"6.99",103,"United States",112,"Rosa Reynolds",777
14724,"2005-08-21 21:53:47",22212,"4.99",23,"China",552,"Hugh Waldrop",778
9787,"2005-07-31 10:26:19",25207,"10.99",23,"China",272,"Kay Caldwell",778
3789,"2005-07-06 14:02:26",28854,"9.99",23,"China",595,"Terrence Gunderson",778
7896,"2005-07-28 11:00:58",26560,"8.99",23,"China",389,"Alan Kahn",778
14617,"2005-08-21 18:07:40",23176,"4.99",103,"United States",51,"Alice Stewart",778
2823,"2005-06-19 20:30:21",19483,"7.99",23,"China",260,"Christy Vargas",779
8760,"2005-07-29 19:22:40",30327,"7.99",103,"United States",118,"Kim Cruz",779
13988,"2005-08-20 19:21:28",21419,"4.99",23,"China",466,"Leo Ebert",780
4351,"2005-07-07 19:04:24",26487,"4.99",103,"United States",382,"Victor Barkley",780
7761,"2005-07-28 06:31:45",30255,"4.99",103,"United States",112,"Rosa Reynolds",780
8477,"2005-07-29 08:40:36",26162,"8.99",15,"Brazil",354,"Justin Ngo",781
14129,"2005-08-21 01:42:15",20400,"2.99",15,"Brazil",362,"Nicholas Barfield",782
12617,"2005-08-18 17:22:48",22316,"2.99",23,"China",564,"Bob Pfeiffer",782
3481,"2005-07-05 23:13:07",30555,"2.99",23,"China",138,"Hazel Warren",782
9643,"2005-07-31 05:35:48",28234,"4.99",23,"China",538,"Ted Breaux",782
11984,"2005-08-17 18:16:30",23596,"3.99",103,"United States",96,"Diana Alexander",782
11246,"2005-08-02 13:33:56",22181,"2.99",23,"China",550,"Guy Brownlee",782
3084,"2005-06-20 15:35:24",18165,"2.99",23,"China",514,"Franklin Troutman",783
13055,"2005-08-19 09:36:28",21607,"2.99",23,"China",485,"Clyde Tobias",783
9353,"2005-07-30 18:30:37",25330,"4.99",23,"China",283,"Felicia Sutton",783
10445,"2005-08-01 09:02:15",24644,"2.99",23,"China",211,"Stacey Montgomery",784
14638,"2005-08-21 19:01:36",24700,"2.99",15,"Brazil",216,"Natalie Meyer",784
13337,"2005-08-19 20:06:57",20520,"2.99",15,"Brazil",374,"Jeremy Hurtado",784
12077,"2005-08-17 21:59:14",22185,"4.99",23,"China",550,"Guy Brownlee",785
9880,"2005-07-31 13:49:02",29707,"6.99",23,"China",64,"Judith Cox",785
12954,"2005-08-19 06:04:34",23289,"7.99",103,"United States",63,"Ashley Richardson",785
12752,"2005-08-18 22:33:36",21862,"2.99",23,"China",514,"Franklin Troutman",786
1872,"2005-06-17 02:27:03",18486,"0.99",15,"Brazil",206,"Terri Vasquez",786
2720,"2005-06-19 14:51:55",18126,"1.99",103,"United States",504,"Nathaniel Adam",786
7732,"2005-07-28 05:03:32",30793,"0.99",103,"United States",158,"Veronica Stone",786
9476,"2005-07-30 23:06:40",31214,"0.99",23,"China",197,"Sue Peters",786
3904,"2005-07-06 19:30:57",27616,"0.99",23,"China",485,"Clyde Tobias",786
12394,"2005-08-18 09:05:15",20097,"2.99",103,"United States",330,"Scott Shelley",788
14829,"2005-08-22 01:35:37",22157,"2.99",23,"China",546,"Kelly Knott",788
9152,"2005-07-30 10:51:27",28866,"2.99",23,"China",595,"Terrence Gunderson",788
2682,"2005-06-19 12:18:17",18252,"4.99",23,"China",538,"Ted Breaux",789
5042,"2005-07-09 03:20:30",31771,"2.99",15,"Brazil",254,"Maxine Silva",789
10695,"2005-08-01 18:16:20",20517,"2.99",15,"Brazil",374,"Jeremy Hurtado",789
12956,"2005-08-19 06:06:26",24906,"4.99",23,"China",241,"Heidi Larson",789
15158,"2005-08-22 14:30:39",22535,"2.99",23,"China",588,"Marion Ocampo",789
4602,"2005-07-08 06:52:40",30452,"0.99",23,"China",129,"Carrie Porter",790
11023,"2005-08-02 05:36:38",22734,"2.99",103,"United States",6,"Jennifer Davis",790
5174,"2005-07-09 09:31:59",29521,"0.99",15,"Brazil",47,"Frances Parker",790
9565,"2005-07-31 02:32:00",27631,"0.99",23,"China",485,"Clyde Tobias",790
8311,"2005-07-29 03:26:07",29683,"5.99",103,"United States",63,"Ashley Richardson",791
1413,"2005-06-15 17:25:07",18875,"7.99",103,"United States",96,"Diana Alexander",791
4159,"2005-07-07 09:10:57",29672,"4.99",103,"United States",62,"Joan Cooper",791
3939,"2005-07-06 21:16:32",30696,"6.99",103,"United States",149,"Valerie Black",791
9067,"2005-07-30 07:31:01",26494,"6.99",103,"United States",382,"Victor Barkley",791
15846,"2005-08-23 15:39:18",23142,"2.99",15,"Brazil",47,"Frances Parker",793
4694,"2005-07-08 11:07:37",31489,"0.99",15,"Brazil",229,"Tamara Nguyen",794
12065,"2005-08-17 21:31:46",23423,"6.99",15,"Brazil",77,"Jane Bennett",796
13230,"2005-08-19 16:12:07",24136,"0.99",23,"China",151,"Megan Palmer",796
13865,"2005-08-20 15:04:09",19611,"1.99",103,"United States",275,"Carole Barnett",796
5127,"2005-07-09 07:25:47",30455,"0.99",23,"China",129,"Carrie Porter",797
7698,"2005-07-28 03:44:14",28448,"0.99",103,"United States",561,"Ian Still",797
6747,"2005-07-12 14:33:21",30418,"0.99",15,"Brazil",126,"Ellen Simpson",797
11619,"2005-08-17 04:03:26",20518,"0.99",15,"Brazil",374,"Jeremy Hurtado",797
15340,"2005-08-22 20:55:56",19965,"0.99",23,"China",313,"Donald Mahon",797
10571,"2005-08-01 13:25:30",19915,"2.99",103,"United States",308,"Thomas Grigsby",800
2099,"2005-06-17 18:47:26",19064,"2.99",103,"United States",146,"Jamie Rice",800
5203,"2005-07-09 10:53:59",28763,"2.99",23,"China",588,"Marion Ocampo",800
12596,"2005-08-18 16:29:35",20560,"2.99",23,"China",378,"Eugene Culpepper",800
2376,"2005-06-18 14:55:30",18047,"2.99",103,"United States",479,"Zachary Hite",800
15165,"2005-08-22 14:59:30",24300,"2.99",23,"China",168,"Regina Berry",800
10199,"2005-08-01 00:38:55",28096,"2.99",103,"United States",526,"Karl Seal",800
6368,"2005-07-11 21:19:01",28765,"4.99",23,"China",588,"Marion Ocampo",803
4961,"2005-07-08 23:35:53",30061,"4.99",103,"United States",96,"Diana Alexander",803
9399,"2005-07-30 20:14:50",28538,"4.99",23,"China",569,"Dave Gardiner",803
8666,"2005-07-29 15:39:38",28810,"5.99",15,"Brazil",591,"Kent Arsenault",803
7880,"2005-07-28 10:30:37",31074,"4.99",103,"United States",182,"Renee Lane",803
12227,"2005-08-18 03:04:28",22553,"4.99",15,"Brazil",591,"Kent Arsenault",803
10417,"2005-08-01 08:10:36",21043,"4.99",15,"Brazil",427,"Jesus Mccartney",804
12344,"2005-08-18 07:15:19",19543,"4.99",103,"United States",269,"Cassandra Walters",804
3131,"2005-06-20 19:08:00",19068,"4.99",103,"United States",146,"Jamie Rice",804
8961,"2005-07-30 03:43:35",31307,"6.99",23,"China",211,"Stacey Montgomery",805
4441,"2005-07-07 23:04:23",31296,"5.99",23,"China",211,"Stacey Montgomery",805
10904,"2005-08-02 01:43:02",22571,"4.99",103,"United States",593,"Rene Mcalister",805
2487,"2005-06-18 21:32:54",17632,"4.99",15,"Brazil",374,"Jeremy Hurtado",805
1687,"2005-06-16 12:09:20",19041,"2.99",103,"United States",140,"Eva Ramos",806
12197,"2005-08-18 02:08:58",22315,"6.99",23,"China",564,"Bob Pfeiffer",806
9567,"2005-07-31 02:36:11",29404,"5.99",23,"China",37,"Pamela Baker",806
9070,"2005-07-30 07:40:39",25248,"0.99",103,"United States",276,"Brandy Graves",807
13212,"2005-08-19 15:24:07",24207,"1.99",103,"United States",158,"Veronica Stone",807
15007,"2005-08-22 08:21:21",24265,"1.99",23,"China",165,"Lorraine Stephens",807
10271,"2005-08-01 03:13:39",22733,"2.99",103,"United States",6,"Jennifer Davis",807
7875,"2005-07-28 10:23:48",27845,"1.99",103,"United States",504,"Nathaniel Adam",807
4278,"2005-07-07 14:53:24",29054,"2.99",103,"United States",6,"Jennifer Davis",807
2795,"2005-06-19 18:58:53",19000,"4.99",23,"China",129,"Carrie Porter",808
8475,"2005-07-29 08:37:41",31842,"1.99",23,"China",260,"Christy Vargas",808
9937,"2005-07-31 15:28:10",28028,"1.99",23,"China",521,"Roland South",809
10981,"2005-08-02 04:17:53",19887,"2.99",103,"United States",305,"Richard Mccrary",809
6571,"2005-07-12 05:51:47",30585,"0.99",103,"United States",140,"Eva Ramos",810
10884,"2005-08-02 00:47:33",22360,"0.99",23,"China",569,"Dave Gardiner",810
11966,"2005-08-17 17:40:04",19690,"0.99",23,"China",283,"Felicia Sutton",810
4513,"2005-07-08 02:39:59",31068,"1.99",103,"United States",182,"Renee Lane",810
5230,"2005-07-09 12:30:23",29568,"2.99",103,"United States",51,"Alice Stewart",811
11621,"2005-08-17 04:13:45",24698,"7.99",15,"Brazil",216,"Natalie Meyer",811
5213,"2005-07-09 11:39:43",28352,"7.99",23,"China",552,"Hugh Waldrop",811
14936,"2005-08-22 05:51:26",24910,"0.99",23,"China",241,"Heidi Larson",812
12729,"2005-08-18 21:52:59",21022,"0.99",23,"China",424,"Kyle Spurlock",812
5600,"2005-07-10 04:55:45",30557,"1.99",23,"China",138,"Hazel Warren",812
7710,"2005-07-28 04:24:07",29849,"0.99",15,"Brazil",77,"Jane Bennett",813
15671,"2005-08-23 09:08:16",23719,"0.99",103,"United States",112,"Rosa Reynolds",813
5351,"2005-07-09 17:40:52",30251,"4.99",103,"United States",112,"Rosa Reynolds",814
15839,"2005-08-23 15:34:46",19790,"5.99",103,"United States",294,"Shelly Watts",814
10038,"2005-07-31 18:49:12",30261,"2.99",103,"United States",112,"Rosa Reynolds",815
11833,"2005-08-17 13:00:33",21021,"2.99",23,"China",424,"Kyle Spurlock",815
10212,"2005-08-01 01:01:35",25822,"2.99",23,"China",324,"Gary Coy",815
15286,"2005-08-22 19:17:56",23396,"4.99",15,"Brazil",74,"Denise Kelly",816
6233,"2005-07-11 14:10:47",26447,"1.99",23,"China",378,"Eugene Culpepper",816
14195,"2005-08-21 03:40:35",23579,"0.99",23,"China",93,"Phyllis Foster",816
2584,"2005-06-19 05:02:36",18854,"6.99",23,"China",90,"Ruby Washington",816
5114,"2005-07-09 07:07:05",29695,"3.99",23,"China",64,"Judith Cox",816
3712,"2005-07-06 10:47:35",27837,"9.99",103,"United States",504,"Nathaniel Adam",818
6800,"2005-07-12 17:03:56",28905,"9.99",23,"China",599,"Austin Cintron",818
9913,"2005-07-31 14:51:04",31498,"3.99",15,"Brazil",229,"Tamara Nguyen",819
3022,"2005-06-20 11:17:20",17994,"3.99",23,"China",466,"Leo Ebert",819
5017,"2005-07-09 02:00:16",31640,"2.99",23,"China",241,"Heidi Larson",819
13753,"2006-02-14 15:16:03",31976,"0.99",23,"China",495,"Charlie Bess",819
8217,"2005-07-28 23:44:13",28962,"5.99",15,"Brazil",206,"Terri Vasquez",820
11599,"2005-08-17 03:08:10",23711,"7.99",103,"United States",112,"Rosa Reynolds",820
9754,"2005-07-31 09:23:43",27556,"7.99",103,"United States",479,"Zachary Hite",820
4804,"2005-07-08 16:57:30",25178,"0.99",103,"United States",269,"Cassandra Walters",821
13956,"2005-08-20 18:08:19",21597,"3.99",23,"China",484,"Roberto Vu",822
8662,"2005-07-29 15:31:33",26258,"0.99",15,"Brazil",362,"Nicholas Barfield",822
10748,"2005-08-01 20:01:24",24423,"4.99",103,"United States",181,"Ana Bradley",824
13098,"2005-08-19 10:51:59",23170,"2.99",103,"United States",51,"Alice Stewart",825
9474,"2005-07-30 23:05:44",28964,"2.99",15,"Brazil",206,"Terri Vasquez",825
9326,"2005-07-30 17:30:03",28772,"2.99",23,"China",588,"Marion Ocampo",825
5515,"2005-07-10 01:12:44",29428,"2.99",15,"Brazil",39,"Debra Nelson",825
12048,"2005-08-17 20:49:24",21416,"7.99",23,"China",466,"Leo Ebert",826
2750,"2005-06-19 16:37:24",19271,"4.99",23,"China",197,"Sue Peters",827
9004,"2005-07-30 05:04:27",31024,"4.99",15,"Brazil",178,"Marion Snyder",827
11035,"2005-08-02 05:55:39",19888,"5.99",103,"United States",305,"Richard Mccrary",827
14696,"2005-08-21 20:48:05",21104,"4.99",23,"China",435,"Ricky Shelby",827
2015,"2005-06-17 12:16:29",18062,"4.99",23,"China",484,"Roberto Vu",827
6472,"2005-07-12 01:33:25",31081,"4.99",15,"Brazil",183,"Ida Andrews",827
9229,"2005-07-30 13:38:17",25251,"8.99",103,"United States",276,"Brandy Graves",827
8740,"2005-07-29 18:41:31",26449,"2.99",23,"China",378,"Eugene Culpepper",828
6781,"2005-07-12 16:21:47",28170,"2.99",23,"China",533,"Jessie Milam",828
12544,"2005-08-18 14:25:51",20326,"3.99",15,"Brazil",354,"Justin Ngo",828
15683,"2005-08-23 09:38:17",24301,"2.99",23,"China",168,"Regina Berry",829
7478,"2005-07-27 19:16:02",28026,"1.99",23,"China",521,"Roland South",830
15597,"2005-08-23 06:21:20",20987,"0.99",103,"United States",420,"Jacob Lance",831
15043,"2005-08-22 09:49:32",24443,"1.99",103,"United States",182,"Renee Lane",832
1848,"2005-06-17 00:07:07",18207,"0.99",103,"United States",526,"Karl Seal",832
9494,"2005-07-30 23:52:46",31782,"1.99",15,"Brazil",254,"Maxine Silva",832
6189,"2005-07-11 11:36:03",28353,"4.99",23,"China",552,"Hugh Waldrop",832
10624,"2005-08-01 15:27:05",23389,"0.99",15,"Brazil",74,"Denise Kelly",833
6686,"2005-07-12 12:18:38",29058,"0.99",103,"United States",6,"Jennifer Davis",833
14567,"2005-08-21 16:27:25",24684,"0.99",103,"United States",214,"Kristin Johnston",833
8383,"2005-07-29 05:36:47",27737,"1.99",23,"China",495,"Charlie Bess",834
14296,"2005-08-21 07:13:23",19615,"2.99",103,"United States",275,"Carole Barnett",835
4174,"2005-07-07 09:59:49",31066,"2.99",103,"United States",182,"Renee Lane",835
12744,"2005-08-18 22:22:36",22572,"2.99",103,"United States",593,"Rene Mcalister",835
3905,"2005-07-06 19:33:34",28078,"5.99",103,"United States",526,"Karl Seal",835
1753,"2005-06-16 17:08:17",19437,"2.99",23,"China",249,"Dora Medina",835
9679,"2005-07-31 06:41:19",28910,"2.99",23,"China",599,"Austin Cintron",836
10048,"2005-07-31 19:08:56",25164,"4.99",23,"China",267,"Margie Wade",836
1787,"2005-06-16 19:30:59",18278,"3.99",23,"China",546,"Kelly Knott",837
14221,"2005-08-21 04:49:41",23174,"6.99",103,"United States",51,"Alice Stewart",837
3359,"2005-06-21 12:08:18",18766,"4.99",23,"China",67,"Kelly Torres",838
2510,"2005-06-18 23:44:21",17678,"5.99",23,"China",384,"Ernest Stepp",838
14257,"2005-08-21 05:52:57",24398,"7.99",15,"Brazil",178,"Marion Snyder",838
9307,"2005-07-30 16:52:43",28233,"0.99",23,"China",538,"Ted Breaux",839
9404,"2005-07-30 20:21:35",30589,"0.99",103,"United States",140,"Eva Ramos",839
13451,"2005-08-20 00:18:25",22740,"6.99",103,"United States",6,"Jennifer Davis",841
15645,"2006-02-14 15:16:03",32082,"2.99",103,"United States",214,"Kristin Johnston",841
10262,"2005-08-01 03:01:26",24420,"4.99",103,"United States",181,"Ana Bradley",841
3843,"2005-07-06 16:35:40",29671,"2.99",103,"United States",62,"Joan Cooper",842
14683,"2005-08-21 20:27:44",20223,"8.99",15,"Brazil",342,"Harold Martino",843
11055,"2005-08-02 06:36:05",24436,"4.99",103,"United States",182,"Renee Lane",843
14998,"2005-08-22 07:53:14",23572,"4.99",15,"Brazil",92,"Tina Simmons",843
10643,"2005-08-01 15:48:33",21683,"5.99",23,"China",495,"Charlie Bess",843
2549,"2005-06-19 02:46:39",18096,"7.99",23,"China",495,"Charlie Bess",843
5608,"2005-07-10 05:08:26",26507,"4.99",23,"China",384,"Ernest Stepp",843
10773,"2005-08-01 20:53:45",24424,"6.99",103,"United States",181,"Ana Bradley",843
5750,"2005-07-10 12:20:41",25874,"5.99",103,"United States",330,"Scott Shelley",844
1919,"2005-06-17 05:40:52",19269,"4.99",23,"China",197,"Sue Peters",844
10326,"2005-08-01 04:55:34",20047,"4.99",15,"Brazil",325,"Timothy Bunn",844
6409,"2005-07-11 23:05:49",28216,"4.99",103,"United States",537,"Clinton Buford",845
7073,"2005-07-27 04:03:26",30032,"4.99",15,"Brazil",92,"Tina Simmons",845
6586,"2005-07-12 06:56:24",30040,"4.99",23,"China",93,"Phyllis Foster",845
14347,"2005-08-21 08:42:31",24683,"4.99",103,"United States",214,"Kristin Johnston",845
10645,"2005-08-01 15:52:01",23897,"5.99",15,"Brazil",130,"Charlotte Hunter",845
16043,"2005-08-23 22:21:03",21973,"9.99",103,"United States",526,"Karl Seal",846
14759,"2005-08-21 23:28:58",20403,"11.99",15,"Brazil",362,"Nicholas Barfield",846
13271,"2005-08-19 17:42:06",24923,"9.99",23,"China",242,"Glenda Frazier",846
4798,"2005-07-08 16:45:16",31311,"3.99",103,"United States",212,"Wilma Richards",847
6940,"2005-07-26 23:18:35",30702,"5.99",103,"United States",149,"Valerie Black",847
4058,"2005-07-07 04:02:50",27152,"2.99",23,"China",442,"Leroy Bustamante",847
1248,"2005-06-15 05:33:52",18271,"1.99",15,"Brazil",544,"Cody Nolen",848
9911,"2005-07-31 14:48:01",30260,"3.99",103,"United States",112,"Rosa Reynolds",848
13495,"2005-08-20 01:40:25",23569,"0.99",15,"Brazil",92,"Tina Simmons",849
7307,"2005-07-27 12:59:10",28863,"0.99",23,"China",595,"Terrence Gunderson",849
5389,"2005-07-09 19:25:45",27600,"2.99",23,"China",484,"Roberto Vu",849
14397,"2005-08-21 10:25:56",23141,"0.99",15,"Brazil",47,"Frances Parker",849
3672,"2005-07-06 09:01:56",25320,"0.99",23,"China",283,"Felicia Sutton",849
12799,"2005-08-19 00:27:01",24571,"0.99",23,"China",197,"Sue Peters",849
4054,"2005-07-07 03:42:07",31835,"0.99",23,"China",260,"Christy Vargas",849
11853,"2005-08-17 13:39:32",22738,"0.99",103,"United States",6,"Jennifer Davis",849
2811,"2005-06-19 19:53:30",17964,"0.99",103,"United States",457,"Bill Gavin",850
5852,"2005-07-10 17:43:30",27602,"0.99",23,"China",484,"Roberto Vu",850
1316,"2005-06-15 10:26:23",19033,"0.99",23,"China",138,"Hazel Warren",850
14400,"2005-08-21 10:33:45",22372,"0.99",23,"China",569,"Dave Gardiner",850
2428,"2005-06-18 17:47:34",19407,"0.99",23,"China",241,"Heidi Larson",850
14052,"2005-08-20 22:11:46",21864,"0.99",23,"China",514,"Franklin Troutman",850
1615,"2005-06-16 07:00:28",17589,"2.99",15,"Brazil",362,"Nicholas Barfield",850
10429,"2005-08-01 08:34:18",21824,"2.99",23,"China",511,"Chester Benner",850
15913,"2005-08-23 17:48:30",23584,"1.99",23,"China",93,"Phyllis Foster",850
12046,"2005-08-17 20:47:46",21101,"0.99",23,"China",435,"Ricky Shelby",850
7072,"2005-07-27 04:02:33",31839,"0.99",23,"China",260,"Christy Vargas",851
2698,"2005-06-19 13:29:11",17804,"0.99",103,"United States",420,"Jacob Lance",851
10600,"2005-08-01 14:25:21",19781,"2.99",103,"United States",294,"Shelly Watts",851
7149,"2005-07-27 07:10:40",31658,"3.99",23,"China",242,"Glenda Frazier",852
4037,"2005-07-07 02:52:52",28843,"5.99",23,"China",594,"Eduardo Hiatt",852
9113,"2005-07-30 09:09:03",26410,"0.99",15,"Brazil",374,"Jeremy Hurtado",852
14439,"2005-08-21 11:52:41",22320,"5.99",23,"China",564,"Bob Pfeiffer",852
11584,"2005-08-17 02:13:26",21550,"1.99",103,"United States",479,"Zachary Hite",852
14000,"2005-08-20 20:06:05",19628,"4.99",103,"United States",276,"Brandy Graves",852
7060,"2005-07-27 03:51:04",27551,"7.99",103,"United States",479,"Zachary Hite",854
15723,"2005-08-23 11:17:26",21778,"8.99",103,"United States",504,"Nathaniel Adam",854
7741,"2005-07-28 05:25:55",28807,"0.99",15,"Brazil",591,"Kent Arsenault",855
10220,"2005-08-01 01:13:22",25472,"4.99",103,"United States",294,"Shelly Watts",856
15482,"2005-08-23 02:01:20",24435,"4.99",103,"United States",181,"Ana Bradley",856
3545,"2005-07-06 02:16:17",27149,"4.99",23,"China",442,"Leroy Bustamante",856
9357,"2005-07-30 18:37:00",31062,"8.99",103,"United States",181,"Ana Bradley",856
11420,"2005-08-02 19:47:56",24204,"2.99",103,"United States",158,"Veronica Stone",857
9844,"2005-07-31 12:26:31",31063,"4.99",103,"United States",181,"Ana Bradley",857
15988,"2005-08-23 20:23:08",20778,"4.99",103,"United States",400,"Bryan Hardison",857
11478,"2005-08-02 22:09:05",24569,"2.99",23,"China",197,"Sue Peters",857
13265,"2005-08-19 17:29:00",19970,"2.99",15,"Brazil",314,"George Linton",857
11690,"2005-08-17 06:44:22",19521,"6.99",23,"China",267,"Margie Wade",857
13864,"2005-08-20 14:59:55",24682,"4.99",103,"United States",214,"Kristin Johnston",858
7973,"2005-07-28 14:10:06",25994,"4.99",23,"China",339,"Walter Perryman",858
11224,"2005-08-02 12:40:38",24425,"4.99",103,"United States",181,"Ana Bradley",858
15515,"2005-08-23 03:03:53",19914,"4.99",15,"Brazil",307,"Joseph Joy",859
14013,"2005-08-20 20:42:50",21696,"6.99",23,"China",496,"Tyler Wren",859
9897,"2005-07-31 14:11:57",28235,"4.99",23,"China",538,"Ted Breaux",861
11627,"2005-08-17 04:25:47",24291,"10.99",23,"China",168,"Regina Berry",861
11672,"2006-02-14 15:16:03",31984,"4.99",23,"China",521,"Roland South",861
11398,"2005-08-02 18:55:15",22735,"3.99",103,"United States",6,"Jennifer Davis",862
15734,"2005-08-23 11:40:08",19867,"0.99",23,"China",302,"Michael Silverman",862
4783,"2005-07-08 16:09:24",31330,"3.99",103,"United States",214,"Kristin Johnston",862
6158,"2005-07-11 09:50:24",30030,"0.99",15,"Brazil",92,"Tina Simmons",862
10701,"2005-08-01 18:28:17",22082,"3.99",23,"China",538,"Ted Breaux",863
12086,"2005-08-17 22:20:01",24000,"4.99",103,"United States",140,"Eva Ramos",864
6337,"2005-07-11 19:30:47",29524,"3.99",15,"Brazil",47,"Frances Parker",864
10933,"2005-08-02 02:50:49",19959,"7.99",23,"China",313,"Donald Mahon",865
14498,"2005-08-21 14:10:44",22137,"4.99",15,"Brazil",544,"Cody Nolen",865
12570,"2005-08-18 15:23:31",24650,"5.99",23,"China",211,"Stacey Montgomery",865
6488,"2005-07-12 02:20:09",30919,"9.99",23,"China",169,"Erica Matthews",865
13950,"2005-08-20 17:58:00",23577,"8.99",23,"China",93,"Phyllis Foster",867
2713,"2005-06-19 14:23:09",17647,"4.99",23,"China",378,"Eugene Culpepper",867
13829,"2005-08-20 13:50:17",24074,"4.99",103,"United States",146,"Jamie Rice",867
11796,"2005-08-17 11:16:47",21100,"0.99",23,"China",435,"Ricky Shelby",868
14563,"2005-08-21 16:23:53",24663,"2.99",103,"United States",212,"Wilma Richards",869
10566,"2005-08-01 13:12:11",19539,"2.99",103,"United States",269,"Cassandra Walters",869
12696,"2005-08-18 20:13:08",20519,"2.99",15,"Brazil",374,"Jeremy Hurtado",869
15719,"2005-08-23 11:08:46",22621,"2.99",23,"China",599,"Austin Cintron",869
8986,"2005-07-30 04:37:20",28348,"0.99",15,"Brazil",551,"Clayton Barbee",870
8609,"2005-07-29 13:19:25",26163,"4.99",15,"Brazil",354,"Justin Ngo",870
11699,"2005-08-17 07:11:58",20179,"5.99",23,"China",339,"Walter Perryman",870
10802,"2005-08-01 22:18:32",24390,"5.99",15,"Brazil",178,"Marion Snyder",870
12970,"2006-02-14 15:16:03",32084,"5.98",15,"Brazil",216,"Natalie Meyer",871
8602,"2005-07-29 13:04:27",29705,"4.99",23,"China",64,"Judith Cox",871
4715,"2005-07-08 12:15:37",25243,"0.99",103,"United States",276,"Brandy Graves",873
5977,"2005-07-11 00:16:38",27604,"5.99",23,"China",484,"Roberto Vu",873
14051,"2005-08-20 22:09:51",20399,"6.99",15,"Brazil",362,"Nicholas Barfield",873
2489,"2005-06-18 22:00:44",17666,"1.99",103,"United States",382,"Victor Barkley",873
6377,"2005-07-11 21:41:16",30321,"0.99",103,"United States",118,"Kim Cruz",875
14841,"2005-08-22 02:03:30",20622,"0.99",23,"China",384,"Ernest Stepp",875
3899,"2005-07-06 19:12:40",27615,"1.99",23,"China",485,"Clyde Tobias",875
4161,"2005-07-07 09:15:11",31344,"2.99",15,"Brazil",216,"Natalie Meyer",875
13879,"2005-08-20 15:18:10",23715,"2.99",103,"United States",112,"Rosa Reynolds",876
10090,"2005-07-31 20:22:01",28180,"3.99",23,"China",533,"Jessie Milam",876
6277,"2005-07-11 16:19:01",30031,"6.99",15,"Brazil",92,"Tina Simmons",876
2030,"2005-06-17 13:13:27",17960,"0.99",103,"United States",457,"Bill Gavin",877
15009,"2005-08-22 08:27:27",20054,"0.99",15,"Brazil",325,"Timothy Bunn",877
14299,"2005-08-21 07:18:57",20222,"0.99",15,"Brazil",342,"Harold Martino",877
13653,"2005-08-20 07:54:54",23890,"10.99",23,"China",129,"Carrie Porter",878
9236,"2005-07-30 13:47:43",29014,"10.99",103,"United States",2,"Patricia Johnson",878
8938,"2005-07-30 02:56:08",30035,"4.99",15,"Brazil",92,"Tina Simmons",878
14187,"2005-08-21 03:32:03",19614,"5.99",103,"United States",275,"Carole Barnett",878
10365,"2005-08-01 06:08:44",21167,"6.99",23,"China",442,"Leroy Bustamante",878
2091,"2005-06-17 18:09:04",19481,"10.99",23,"China",260,"Christy Vargas",879
9165,"2005-07-30 11:24:28",25432,"5.99",103,"United States",291,"Toni Holt",879
14651,"2005-08-21 19:31:09",22138,"8.99",15,"Brazil",544,"Cody Nolen",879
8705,"2005-07-29 17:14:29",29012,"5.99",103,"United States",2,"Patricia Johnson",879
13302,"2005-08-19 18:54:26",23171,"2.99",103,"United States",51,"Alice Stewart",880
